Iteration,ParticleID,InitialPosition,FinalPosition,Fitness
3,23,2.0000,600.0000,0.1000,0.5000,2.0000,600.0000,0.1056,0.5000,0.0919
3,24,2.0000,1034.6739,0.2235,0.5000,2.0000,2097.5305,0.2082,0.5000,0.0873
3,25,1.7258,600.0000,0.1487,0.5000,1.7934,600.0000,0.1247,0.5000,0.0857
3,26,1.6879,2376.4098,0.1819,4.9565,2.0000,600.0000,0.1802,3.0197,0.0758
3,27,2.0000,600.0000,0.2481,5.9859,2.0000,600.0000,0.1954,3.4817,0.1061
3,28,1.9731,600.0000,0.1293,3.0812,2.0000,600.0000,0.1286,1.3774,0.0841
3,29,2.0000,600.0000,0.1000,5.1050,2.0000,600.0000,0.1809,0.5000,0.0849
3,30,2.0000,1255.4500,0.1718,1.8318,2.0000,2765.3290,0.3000,0.5000,0.0924
3,31,1.7616,600.0000,0.2079,0.5243,2.0000,2901.6690,0.1500,3.3035,0.0749
3,32,1.7131,676.6897,0.1879,5.3500,2.0000,600.0000,0.1294,2.5429,0.0836
3,33,2.0000,2223.9204,0.1838,1.6464,2.0000,600.0000,0.2368,2.9585,0.0741
3,34,2.0000,600.0000,0.1954,0.5000,2.0000,600.0000,0.1909,0.5000,0.0910
3,35,2.0000,1794.8895,0.1952,5.5269,2.0000,1433.4456,0.2129,3.9478,0.0723
3,36,2.0000,1418.0798,0.1811,0.5000,2.0000,1191.4516,0.1449,0.5000,0.0824
3,37,2.0000,1263.9864,0.2590,0.5000,2.0000,600.0000,0.2841,0.5000,0.0867
3,38,2.0000,600.0000,0.3000,0.5000,2.0000,600.0000,0.2057,0.5000,0.0866
3,39,2.0000,2944.4137,0.1787,0.5000,2.0000,600.0000,0.1801,0.5000,0.0892
3,40,2.0000,2178.9225,0.1000,4.9315,2.0000,705.7378,0.1000,2.9794,0.0873
3,41,2.0000,2225.5335,0.1000,2.0210,2.0000,908.5217,0.1560,0.5000,0.0922
3,42,1.4579,600.0000,0.1687,0.6994,2.0000,960.2184,0.1613,0.5000,0.0912
3,43,1.9856,1048.8656,0.1332,0.5000,2.0000,979.1798,0.1589,1.0493,0.0862
3,44,2.0000,600.0000,0.1863,2.7631,2.0000,600.0000,0.1649,0.5000,0.0888
3,45,1.1213,1044.4825,0.1759,0.5000,2.0000,600.0000,0.2654,2.5765,0.1147
3,46,2.0000,4621.1433,0.1000,0.5000,2.0000,1490.0700,0.1000,0.5000,0.0869
3,47,2.0000,600.0000,0.2383,2.9018,2.0000,600.0000,0.1967,0.5000,0.0848
3,48,1.3670,600.0000,0.1299,0.5000,2.0000,625.4728,0.1115,0.5000,0.0847
3,49,2.0000,600.0000,0.2022,0.5511,2.0000,600.0000,0.1488,0.5670,0.0892
3,50,2.0000,1475.4200,0.1088,0.5000,2.0000,1331.2080,0.2104,0.5000,0.0891
4,1,2.0000,3783.2198,0.1306,0.5000,2.0000,4926.4258,0.1228,8.0000,0.1257
4,2,2.0000,600.0000,0.1726,0.5000,2.0000,804.4813,0.1878,1.1486,0.0726
4,3,2.0000,2093.4191,0.2436,0.5000,2.0000,2400.6141,0.1654,0.5000,0.0890
4,4,2.0000,600.0000,0.1241,0.5000,2.0000,600.0000,0.1679,0.5000,0.0888
4,5,2.0000,600.0000,0.1039,0.5000,2.0000,600.0000,0.2205,0.5000,0.0882
4,6,2.0000,600.0000,0.1510,0.5000,2.0000,600.0000,0.1000,0.5000,0.0950
4,7,2.0000,2567.5717,0.1216,1.1556,2.0000,600.0000,0.1741,2.1231,0.0782
4,8,2.0000,600.0000,0.1455,0.5000,2.0000,600.0000,0.1840,0.5000,0.0908
4,9,1.2502,4534.4987,0.2309,0.5000,1.8523,2274.7821,0.1000,4.3864,0.0804
4,10,2.0000,1312.5387,0.2161,2.7234,2.0000,600.0000,0.2018,1.9521,0.0795
4,11,2.0000,600.0000,0.2160,0.5000,2.0000,1533.8140,0.2162,0.9730,0.0734
4,12,2.0000,600.0000,0.1929,7.7606,2.0000,781.6197,0.1867,6.1860,0.0813
4,13,1.9566,3093.8661,0.1675,1.4374,1.8549,4158.0016,0.1461,2.4498,0.1262
4,14,2.0000,1079.1403,0.1777,0.5000,2.0000,600.0000,0.1548,0.5000,0.0877
4,15,2.0000,1095.9994,0.2095,0.5000,2.0000,600.0000,0.2548,0.5000,0.0841
4,16,2.0000,1142.8244,0.1519,0.5000,2.0000,600.0000,0.1896,0.5000,0.0930
4,17,1.5780,600.0000,0.1875,3.9409,2.0000,600.0000,0.1932,0.5000,0.0839
4,18,2.0000,600.0000,0.1679,3.2988,1.9935,600.0000,0.2166,4.4050,0.1281
4,19,2.0000,600.0000,0.3000,0.5000,2.0000,600.0000,0.2585,0.5000,0.0904
4,20,2.0000,4434.5107,0.1331,2.1131,2.0000,1621.7230,0.2222,0.6502,0.0823
4,21,2.0000,600.0000,0.1160,2.0609,2.0000,1249.3002,0.2037,0.9860,0.0752
4,22,2.0000,600.0000,0.1870,0.5671,2.0000,600.0000,0.1548,2.1282,0.0795
4,23,2.0000,600.0000,0.1056,0.5000,2.0000,778.4600,0.2297,0.5000,0.0914
4,24,2.0000,2097.5305,0.2082,0.5000,2.0000,2635.8880,0.1771,0.5000,0.0886
4,25,1.7934,600.0000,0.1247,0.5000,1.9274,715.4030,0.2079,0.5000,0.0885
4,26,2.0000,600.0000,0.1802,3.0197,2.0000,1246.7978,0.1824,1.1732,0.0817
4,27,2.0000,600.0000,0.1954,3.4817,2.0000,600.0000,0.1537,0.7051,0.0830
4,28,2.0000,600.0000,0.1286,1.3774,2.0000,600.0000,0.1462,1.7385,0.0821
4,29,2.0000,600.0000,0.1809,0.5000,2.0000,600.0000,0.1868,0.5000,0.0901
4,30,2.0000,2765.3290,0.3000,0.5000,2.0000,3577.7072,0.3000,0.5000,0.0866
4,31,2.0000,2901.6690,0.1500,3.3035,1.7067,1943.6879,0.1862,3.2591,0.1199
4,32,2.0000,600.0000,0.1294,2.5429,2.0000,600.0000,0.1514,0.5000,0.0898
4,33,2.0000,600.0000,0.2368,2.9585,2.0000,3306.1460,0.1460,5.2856,0.0701
4,34,2.0000,600.0000,0.1909,0.5000,2.0000,600.0000,0.1823,2.6815,0.0803
4,35,2.0000,1433.4456,0.2129,3.9478,2.0000,1584.2300,0.2765,2.7612,0.0717
4,36,2.0000,1191.4516,0.1449,0.5000,2.0000,1033.8069,0.1171,0.8268,0.0762
4,37,2.0000,600.0000,0.2841,0.5000,2.0000,1133.5780,0.1691,0.5960,0.0895
4,38,2.0000,600.0000,0.2057,0.5000,2.0000,600.0000,0.1430,0.5000,0.0893
4,39,2.0000,600.0000,0.1801,0.5000,2.0000,600.0000,0.1869,0.5000,0.0906
4,40,2.0000,705.7378,0.1000,2.9794,2.0000,3292.7829,0.1746,2.4923,0.0953
4,41,2.0000,908.5217,0.1560,0.5000,2.0000,1568.6447,0.1403,3.8757,0.0781
4,42,2.0000,960.2184,0.1613,0.5000,2.0000,1362.0585,0.1693,0.5000,0.0836
4,43,2.0000,979.1798,0.1589,1.0493,1.7324,1360.9752,0.1719,1.8583,0.0674
4,44,2.0000,600.0000,0.1649,0.5000,2.0000,600.0000,0.1794,0.5000,0.0881
4,45,2.0000,600.0000,0.2654,2.5765,2.0000,1010.8798,0.2472,4.2087,0.1224
4,46,2.0000,1490.0700,0.1000,0.5000,2.0000,1379.9902,0.1683,0.6491,0.0853
4,47,2.0000,600.0000,0.1967,0.5000,2.0000,600.0000,0.1673,0.5000,0.0868
4,48,2.0000,625.4728,0.1115,0.5000,1.1644,1268.7573,0.2318,0.5000,0.0863
4,49,2.0000,600.0000,0.1488,0.5670,2.0000,600.0000,0.1697,1.7729,0.0842
4,50,2.0000,1331.2080,0.2104,0.5000,2.0000,1632.0886,0.2118,0.6320,0.0809
5,1,2.0000,4926.4258,0.1228,8.0000,2.0000,1252.5059,0.1971,6.0275,0.1287
5,2,2.0000,804.4813,0.1878,1.1486,1.1525,848.7669,0.1979,2.5860,0.0665
5,3,2.0000,2400.6141,0.1654,0.5000,2.0000,1415.9645,0.2004,0.9274,0.0781
5,4,2.0000,600.0000,0.1679,0.5000,2.0000,1401.9748,0.2293,0.5000,0.0897
5,5,2.0000,600.0000,0.2205,0.5000,2.0000,712.7852,0.1673,1.6823,0.0797
5,6,2.0000,600.0000,0.1000,0.5000,2.0000,600.0000,0.1667,1.5567,0.0820
5,7,2.0000,600.0000,0.1741,2.1231,2.0000,1657.0205,0.1661,1.0807,0.1097
5,8,2.0000,600.0000,0.1840,0.5000,2.0000,767.6649,0.2118,1.8419,0.0734
5,9,1.8523,2274.7821,0.1000,4.3864,1.9744,3266.9219,0.1000,8.0000,0.0854
5,10,2.0000,600.0000,0.2018,1.9521,2.0000,600.0000,0.1895,1.1937,0.0781
5,11,2.0000,1533.8140,0.2162,0.9730,2.0000,4101.2064,0.1887,1.6500,0.1010
5,12,2.0000,781.6197,0.1867,6.1860,2.0000,4444.5496,0.2228,5.8419,0.0577
5,13,1.8549,4158.0016,0.1461,2.4498,1.7995,1325.0019,0.1603,2.7423,0.0730
5,14,2.0000,600.0000,0.1548,0.5000,2.0000,768.6522,0.1765,0.5000,0.0919
5,15,2.0000,600.0000,0.2548,0.5000,2.0000,741.4252,0.1978,0.5000,0.0906
5,16,2.0000,600.0000,0.1896,0.5000,2.0000,600.0000,0.2154,0.5000,0.0875
5,17,2.0000,600.0000,0.1932,0.5000,2.0000,600.0000,0.1966,0.5000,0.0877
5,18,1.9935,600.0000,0.2166,4.4050,1.9907,722.6004,0.2358,1.6677,0.1337
5,19,2.0000,600.0000,0.2585,0.5000,2.0000,600.0000,0.2129,1.9270,0.0717
5,20,2.0000,1621.7230,0.2222,0.6502,2.0000,600.0000,0.1545,2.8021,0.0812
5,21,2.0000,1249.3002,0.2037,0.9860,2.0000,1037.9984,0.2478,2.5185,0.1312
5,22,2.0000,600.0000,0.1548,2.1282,2.0000,600.0000,0.1380,0.8716,0.0794
5,23,2.0000,778.4600,0.2297,0.5000,2.0000,741.8425,0.1366,1.4001,0.0791
5,24,2.0000,2635.8880,0.1771,0.5000,2.0000,2277.4772,0.2379,1.3631,0.0700
5,25,1.9274,715.4030,0.2079,0.5000,2.0000,664.1032,0.2895,0.5000,0.0939
5,26,2.0000,1246.7978,0.1824,1.1732,1.8998,1549.3604,0.2123,0.6251,0.0812
5,27,2.0000,600.0000,0.1537,0.7051,2.0000,681.9426,0.1403,1.3716,0.0841
5,28,2.0000,600.0000,0.1462,1.7385,2.0000,600.0000,0.2191,2.7439,0.0822
5,29,2.0000,600.0000,0.1868,0.5000,2.0000,600.0000,0.2175,0.5000,0.0905
5,30,2.0000,3577.7072,0.3000,0.5000,2.0000,1113.3986,0.2596,0.5000,0.0895
5,31,1.7067,1943.6879,0.1862,3.2591,1.4925,600.0000,0.2673,0.5000,0.0875
5,32,2.0000,600.0000,0.1514,0.5000,2.0000,600.0000,0.2275,0.5000,0.0857
5,33,2.0000,3306.1460,0.1460,5.2856,1.9460,3028.2392,0.1000,2.5331,0.1058
5,34,2.0000,600.0000,0.1823,2.6815,2.0000,600.0000,0.1971,2.1700,0.0800
5,35,2.0000,1584.2300,0.2765,2.7612,2.0000,1782.9153,0.2941,2.4124,0.0609
5,36,2.0000,1033.8069,0.1171,0.8268,2.0000,600.0000,0.2286,3.3729,0.0777
5,37,2.0000,1133.5780,0.1691,0.5960,2.0000,1276.6604,0.1404,0.8939,0.0875
5,38,2.0000,600.0000,0.1430,0.5000,2.0000,600.0000,0.1130,0.5000,0.0863
5,39,2.0000,600.0000,0.1869,0.5000,2.0000,600.0000,0.2165,1.7301,0.0732
5,40,2.0000,3292.7829,0.1746,2.4923,2.0000,2883.5879,0.3000,1.8128,0.0626
5,41,2.0000,1568.6447,0.1403,3.8757,2.0000,6000.0000,0.1499,5.1760,0.0682
5,42,2.0000,1362.0585,0.1693,0.5000,2.0000,656.9795,0.2316,0.9431,0.0800
5,43,1.7324,1360.9752,0.1719,1.8583,1.3246,1505.8114,0.1915,1.8884,0.0610
5,44,2.0000,600.0000,0.1794,0.5000,2.0000,600.0000,0.1796,0.8510,0.0824
5,45,2.0000,1010.8798,0.2472,4.2087,2.0000,1106.9177,0.2213,1.7291,0.0726
5,46,2.0000,1379.9902,0.1683,0.6491,2.0000,2814.2056,0.1901,2.0684,0.0743
5,47,2.0000,600.0000,0.1673,0.5000,2.0000,600.0000,0.1722,0.9017,0.0859
5,48,1.1644,1268.7573,0.2318,0.5000,1.4144,600.0000,0.2207,1.0983,0.0734
5,49,2.0000,600.0000,0.1697,1.7729,2.0000,600.0000,0.2633,2.3735,0.0722
5,50,2.0000,1632.0886,0.2118,0.6320,2.0000,1896.6889,0.1339,1.3332,0.0748
6,1,2.0000,1252.5059,0.1971,6.0275,2.0000,600.0000,0.2824,0.5000,0.0816
